,Date Created,location,Tweet
46,19/07/2021 07:02,,"@PGATOUR @NBA Here in #NIGERIA that's witchcraft. Oh my Goodooo, chinekewo."
47,19/07/2021 07:00,Africa,#Nigeria: One of 121 kidnapped high schools students in Kaduna State released due to illness - https://t.co/QkWqZr3WeR
48,19/07/2021 07:00,,"GREE is exhibiting at 4th Mega Clima Nigeria to showcast their latest products.

Meet most prestigious HVAC+R brand… https://t.co/3aNDpNugqL"
49,19/07/2021 06:59,Earth,"ICYMI: USA beat #Nigeria @DtigressNG 93-62 on Sunday in the final pre-Olympic exhibition tune-up for both teams.
 https://t.co/B7L4b9iClS"
50,19/07/2021 06:59,,Do You Need Automatic Mini Bopp Tape Slitting Rewinding Machine In Akure Nigeria? - FusionTech International Nigeri… https://t.co/KtST3End3F
51,19/07/2021 06:58,"Rivers, Nigeria","#Now Playing - advert 1
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
52,19/07/2021 06:58,,Do You Need Bottle Carton Packer In Akpawfu Nigeria? - FusionTech International Nigeria Nigeria… https://t.co/qNMsELrhx2
53,19/07/2021 06:58,"Paris, France","Gateway Real Estate #Africa @GatewayAfrica_1 has raised more than $200m to fund expansion in #Kenya, #Nigeria,… https://t.co/scvw2cx30v"
54,19/07/2021 06:57,,Do You Need Automatic Cartoning Machine In Ado Ekiti Nigeria? - FusionTech International Nigeria Nigeria… https://t.co/N6ZlNGZFFe
55,19/07/2021 06:57,Nigeria,"Give more support to Buhari, Gambari tells Nigerians #Nigeria, #News https://t.co/q26bFeS08L"
56,19/07/2021 06:57,,CONGRATULATIONS TO ALL WINNERS YESTERDAY. TODAY'S FIXED MATCHES ARE NOW AVAILABLE. YOU CAN  CONTACT ME DIRECTLY ON… https://t.co/zeza0SHT1Y
57,19/07/2021 06:57,Nigeria,"NiMet predicts 3 days thunderstorms, cloudiness from Monday #Nigeria, #News https://t.co/rsHSAQ8TVm"
58,19/07/2021 06:57,"Nottingham, England",#MapOfTheDay Farmer-Herder clashes in West and Central Africa  #July19th #19luglio #19juillet #Sahel #CAR #Mali… https://t.co/m9x8Q6oib7
59,19/07/2021 06:56,London - UK,"Katsina: Police foil bandits’ attack, rescue victim https://t.co/4glqHNZnJA  #Nigeria #NigeriaNews https://t.co/Iiqm2EnqnC"
60,19/07/2021 06:55,,Do You Need High Speed Flexo Printing Machine In Abuja Nigeria? - FusionTech International Nigeria Nigeria… https://t.co/WpXtN4XTMv
61,19/07/2021 06:55,Finland,"Dear #Members, we are delighted to invite you on behalf of the #Hofstede Insights Group to join the #launching of a… https://t.co/IQpbCdjfqp"
62,19/07/2021 06:54,Imo State.,"Buhari's loyalty is not to #Nigeria, but to the Niger Republic, and that is not meant as an insult, it is the fact,… https://t.co/5wL5IcA9IW"
63,19/07/2021 06:54,,Do You Need Automatic Vertical Airjet Cleaning Machine In Abonnema Nigeria? - FusionTech International Nigeria Nige… https://t.co/I2U9pff9oj
64,19/07/2021 06:54,,"Why is #Nigeria not one,Politically Divided, Divided by Tribes,Divided by Religions, Divided by Cuture,Divided by L… https://t.co/lHuRuTclr5"
65,19/07/2021 06:54,London - UK,Quadri makes Tokyo 2020 seeding list https://t.co/YOzwVhrtkj  #Nigeria #NigeriaNews https://t.co/NBvgJSMEPh
66,19/07/2021 06:52,Lagos,"Eid-el-Kabir: Obey the will of Allah - Amir Ahmadiyya urges Nigerians 
Full details on RainSMediaRadioDotCom… https://t.co/uCpOFaftdt"
67,19/07/2021 06:51,London - UK,"Face governance, stop gallivanting around – Labour Party tells Gov Abiodun https://t.co/0VzGTtRh56  #Nigeria… https://t.co/4kimnw2c4O"
68,19/07/2021 06:51,,@zachtratar Stable electricity in #Nigeria
69,19/07/2021 06:50,"Lagos, Nigeria",@surefixeddodds Get a game today and win today. Make your own winnings today @surefixeddodds . WhatsApp +2381625813… https://t.co/ZejlGkt1i3
70,19/07/2021 06:49,"Gaborone, Botswana","Serena Williams invests undisclosed amount in #Nigeria-led fintech, Esusu’s (@getesusu) $10M Series A 

https://t.co/zz97YfjStk"
71,19/07/2021 06:48,,"Weed doings 😂.
cc: Cruise
#weed #high #BigWiz #DSTV #Nigeria #Obicubana #height #High #savage… https://t.co/g49dn4rV94"
72,19/07/2021 06:46,,"Igbos have the largest amount of self-made millionaires, it should tell you how hardworking they are.
cc: Cruise… https://t.co/HufgbgZdP7"
73,19/07/2021 06:44,London - UK,Banditry: Buhari issues fresh directives to seven Northern governors https://t.co/fyXGmXMoSz  #Nigeria #NigeriaNews https://t.co/jJHXGSXmTY
74,19/07/2021 06:44,,"Nigerian men in summary 😂😂.
cc: Cruise
#judgement #chat #Obicubana #BigWiz #Nigeria #DSTV #men #Nigerian #texting… https://t.co/HzOLvr3Jt9"
75,19/07/2021 06:41,London - UK,Okoye’s stunning save helps Sparta stay unbeaten https://t.co/1gpvP0H7s2  #Nigeria #NigeriaNews https://t.co/7ZLsz5OPiV
76,19/07/2021 06:40,London - UK,COVID-19: Lagos leads as NCDC registers 203 infections https://t.co/3BndfAW0RZ  #Nigeria #NigeriaNews https://t.co/KFctG0kfAJ
77,19/07/2021 06:40,Nigeria,"Nnamdi Kanu ready to prove his innocence – Lawyer #Nigeria, #News https://t.co/plkhfTpMBi"
78,19/07/2021 06:39,London - UK,"Living Faith: Bishop Oyedepo in line with Jesus Christ, right to sack 40 pastors – Omokri https://t.co/wwBaCdhee5… https://t.co/DB3cOWPbcY"
79,19/07/2021 06:38,,"FG denies asking Obi Cubana for loan https://t.co/DbXusovyhe 
#Cubana #Nigeria"
80,19/07/2021 06:34,London - UK,"EPL: Rooney predicts position Man United will finish, sends message to Sancho https://t.co/ogbYQl7LPT  #Nigeria… https://t.co/DHADcH7f4j"
81,19/07/2021 06:34,"Greater Accra, Ghana","Hajia 4real erupts a stir she flaunts her raw big backside in a tiny bikini [watch]

#Ghana #AtinkaNews #Nigeria 
https://t.co/xtA4huwTyF"
82,19/07/2021 06:33,,"Stockswatch on Radio, July 19, 2021 - https://t.co/sEE6NXGn22 #nse #nigeriastockexchange #nigeria #cbn… https://t.co/MCC8kHwLYC"
83,19/07/2021 06:32,Nigeria,"No drug is yet to cure COVID -19, says NAFDAC #Nigeria, #News https://t.co/oHeTBJnqwq"
84,19/07/2021 06:30,Africa,Nigeria's Gas Pipeline Project Suffers Setback As Chinese Lenders Hold Back Funds @leadershipNGA:… https://t.co/eQiFTKgPUE
85,19/07/2021 06:29,Nigeria,"Airtel yet to renew license- NCC #Nigeria, #News https://t.co/bGXlxqbRPI"
86,19/07/2021 06:29,London - UK,￼￼Osimhen scores 4 goals in Napoli’s pre-season win https://t.co/u2aTtlemxr  #Nigeria #NigeriaNews https://t.co/bp7IArnpd4
87,19/07/2021 06:28,"Rivers, Nigeria","#Now Playing - Funke Akindele shares steps to prevent coronavirus from Dettol in partnership with NCDC (1)
Listen a… https://t.co/JBGS2SZIs9"
88,19/07/2021 06:27,Nigeria,"The house of #USA 🇺🇸 is weaker than the house of ants. 🐜 
Sayyed Ali Khamenei

The house of #Israel 🇮🇱 is weaker th… https://t.co/e40zjE5Mut"
89,19/07/2021 06:27,Imo State.,"@MobilePunch Can anyone clearly quantify what ""Buhari success"" is for #Nigeria and Nigerians, any ideas?"
90,19/07/2021 06:26,"Lagos, Nigeria","Nigeria’s quest to lead the next clean energy revolution in Sub-Sahara Africa
https://t.co/SKv9s8tpyU… https://t.co/IQON2nVQnA"
91,19/07/2021 06:25,,Q2 Forecast: Manufacturing firms expected to surpass performance of covid year - https://t.co/XHCU3Hor4n #nse… https://t.co/xAnQ95XASr
92,19/07/2021 06:25,,"@EiENigeria @TheICIR Why is #Nigeria not one, Politically Divided, Divided by Tribe, Divided by Religion, Divided b… https://t.co/kANvBZLM64"
93,19/07/2021 06:21,London - UK,"Ranching: Ortom is right to demand N100 billion, apology from FG – Tambaya https://t.co/ZGURvmMufS  #Nigeria… https://t.co/xF0FRRBaE6"
94,19/07/2021 06:20,Nigeria,"Buhari ordres 7 North-West governors to end banditry #Nigeria, #News https://t.co/VXX3cVg1BR"
95,19/07/2021 06:17,Pakistan,#Nigeria is faced with an unprecedented wave of different but overlapping security crises - from kidnapping to extr… https://t.co/3NBMRlgjky
96,19/07/2021 06:16,London - UK,FIRS board dissolves Staff Union https://t.co/23xX1CUweL  #Nigeria #NigeriaNews https://t.co/OhSstXNgAf
97,19/07/2021 06:13,London - UK,APC releases timetable for July 31 ward congresses https://t.co/fa291Dr6YJ  #Nigeria #NigeriaNews https://t.co/DMZMGoNIGJ
98,19/07/2021 06:12,,"#GoldenChanceLotto 🇳🇬 winning #numbers for yesterday: 04, 11, 23, 33, 49.

Machine numbers: 13, 35, 46, 48, 72.

Fo… https://t.co/ldgnDnMvgD"
99,19/07/2021 06:12,Nigeria,"Olympic beds strong enough for sex- Organisers #Nigeria, #News https://t.co/boVGNodkc9"
100,19/07/2021 06:11,London - UK,Obi Cubana has verifiable businesses – Akin Alabi clears air https://t.co/BK46HeLb5S  #Nigeria #NigeriaNews https://t.co/LM1xd4jaNc
101,19/07/2021 06:09,London - UK,"Buhari’s success is our success, Chief of Staff tells Nigerians https://t.co/sGSNXkRJfj  #Nigeria #NigeriaNews https://t.co/Dz7wFXXlw2"
102,19/07/2021 06:08,London - UK,Bandits kill 13 policemen in Zamfara State https://t.co/LdLpwDTVnZ  #Nigeria #NigeriaNews https://t.co/OzDbbnTuhB
103,19/07/2021 06:06,Nigeria,"FIRS board dissolves Staff Union #Nigeria, #News https://t.co/Cvf2XZNBiU"
104,19/07/2021 06:05,Africa,Fallout Over Kidnappings of Nigerian School Children: https://t.co/k7ROKpvyj7 #Nigeria https://t.co/rzDkJgHpDY
105,19/07/2021 06:04,Imo State.,"@GazetteNGR That very erudite gentleman is right, he is shall we say the Socrates of #Nigeria in line with with Pro… https://t.co/qdkb63LoF9"
106,19/07/2021 06:01,Imo State.,"@daily_trust This is getting way too much, is Buhari a real jinx to #Nigeria?"
107,19/07/2021 06:00,"Rivers, Nigeria","#Now Playing - BBC Radio 4 - Recovery Trial
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
108,19/07/2021 06:00,Africa,"#NewspaperHeadlines #Nigeria 

GUARDIAN📰

⚫Three members of South African Olympic football team positive for corona… https://t.co/JNVtBH2ZFZ"
109,19/07/2021 06:00,"Lagos, Nigeria","Hello Monday!

Here's another beautiful quote to inspire you on great customer service.

Have a wonderful week ahea… https://t.co/qeQElSVvNm"
110,19/07/2021 06:00,Lasgidi,"NEW WEEK DEAL.....2014 Honda Accord EX-4Cyl w/Navigation CVT*
*Price: 3.950
📞: 08135102799
KEYSTART *
Mileage: 102k… https://t.co/x4Yy6tRKDQ"
111,19/07/2021 05:59,London - UK,"‘Nnamdi Kanu didn’t jump bail, will prove how FG made him flee Nigeria’ – Lawyer, Ejimakor https://t.co/68gmLkKga4… https://t.co/4zTR0Vx1jY"
112,19/07/2021 05:54,,"May God grant us the grace to understand the future we despise

#Bitcoin #Nigeria 🇳🇬"
113,19/07/2021 05:54,"Nairobi, Kenya","@kilundeezy #Nigerians please come pick your politician Abeeeeg. 
#Nigeria"
114,19/07/2021 05:53,"Rivers, Nigeria","#Now Playing - Airtel - *444#  Advert
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
115,19/07/2021 05:52,"Onitsha, Nigeria","Gone are the days when not having a camera was a limitation to making creative images. 

""African Man""

Shot on Red… https://t.co/RElUw5JYZq"
116,19/07/2021 05:51,Nigeria,"It's ONLY the citizens that can shape this Nation. No one in power shoots self in the leg.
You don't expect a Senat… https://t.co/PDc6PjvfVU"
117,19/07/2021 05:51,"Lagos, Nigeria","#Bandits kill 13 police officers in #Zamfara

https://t.co/jAw5h5yCeM

#Nigeria #NigeriaNews #Buhari #ThisIsNigeria… https://t.co/gJzzORpQq7"
118,19/07/2021 05:49,"Lagos, Nigeria","#BishopOyedepo says #Buhari’s administration evil

https://t.co/ZhPLdc7rwV

#Nigeria #NigeriaNews #9jaToday… https://t.co/JeBMn8LHqI"
119,19/07/2021 05:49,London - UK,Zamfara: Gov Matawalle devastated over killing of 13 police officers https://t.co/JKM0uiyzAd  #Nigeria #NigeriaNews https://t.co/SaUMyjdt4a
120,19/07/2021 05:47,London - UK,Wayne Rooney explains why he snubbed Man Utd fans during preseason clash with Derby https://t.co/1zDK8Km9Fr… https://t.co/SR7nhIzwm7
121,19/07/2021 05:47,"Lagos, Nigeria","#Pastor sacked by #WinnersChapel for failing to grow parish, revenue

https://t.co/hUZFIsQaCn

#religion #Lifestyle… https://t.co/NeGdS1ukej"
122,19/07/2021 05:47,"India, Madurai","#BinanceCloneScript structured with fully enrich extra trading features like security, admin, user panel and high-e… https://t.co/4u6sVx2hbX"
123,19/07/2021 05:46,Mexico,@DanielChukwumah @Flatoutwithkomo @BballNaija @bwb_within @Radiofrik @MercyYChuwang @femmyphronesis @Ballers_Zone_… https://t.co/IHVGdTqakC
124,19/07/2021 05:45,Nigeria,"Until we fix the head, the body won't be ever okay....
#Nigeria
#MondayThoughts"
125,19/07/2021 05:45,"Lagos, Nigeria","#ObiCubana: #FG denies asking for loans from wealthy industrialist

https://t.co/4v8LdjLW44

#obaanambra… https://t.co/Kco44wiIPv"
126,19/07/2021 05:44,"Lagos, Nigeria","#NAFDAC reveals reason behind non-approval of herbal #COVID19 treatment

https://t.co/qa3fiZ998S

#covidnsw… https://t.co/qk5vO8fNNv"
127,19/07/2021 05:43,London - UK,Arsenal make approach to sign Barcelona star for £25m https://t.co/UTKnOR1uu6  #Nigeria #NigeriaNews https://t.co/NpAYDfxlRY
128,19/07/2021 05:42,"Lagos, Nigeria","#NCC reveals #Airtel yet to renew operational licence

https://t.co/jLZRizWg0r

#Nigeria #NigeriaNews #Buhari… https://t.co/0unyocTLsh"
129,19/07/2021 05:42,"Lagos, Nigeria","#Obasa: #Lagos Speaker warns against violence in upcoming LG polls

https://t.co/pvM2uNWs9P

#ThisIsLagos #SanwoOlu… https://t.co/G527ASiZHx"
130,19/07/2021 05:41,"Lagos, Nigeria","#Presidency slams #Kukah for criticism of #Nigeria in statement to #US Mission

https://t.co/DmJ6sUpkQg

#Nigeria… https://t.co/u44gbhgoZF"
131,19/07/2021 05:41,"Paris, France","Just like in #Nigeria, politicians and local contractors in #Namibia have expressed frustrations about the insuranc… https://t.co/w547lMzwci"
132,19/07/2021 05:39,Budapest,Find out why faithful in #Nigeria are praying Cdl #Mindszenty: on Sept. 6th Africa Day will be held at St Stephen's… https://t.co/PU5kDavDUg
133,19/07/2021 05:39,London - UK,Eid-el-Kabir: Army remains focused in tackling security challenges –COAS https://t.co/p8x0mbtRBZ  #Nigeria… https://t.co/MDLrz8dDvZ
134,19/07/2021 05:34,London - UK,EPL: Man Utd can lose title in first seven games – Solskjaer admits https://t.co/ag0kdYuegW  #Nigeria #NigeriaNews https://t.co/gLSm3lt4N0
135,19/07/2021 05:30,Nigeria,Today in The Guardian – High prices deprive faithful of Sallah celebration amid ‘declining’ inflation. Get a copy.… https://t.co/2xaFEzEdqw
136,19/07/2021 05:30,"Rivers, Nigeria","#Now Playing - Broadcasting worldwide online 24_7 - Mike
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
137,19/07/2021 05:27,,Can we observe &amp; compare the tweets from other world leaders and Nigerian leaders. #KeepitOn #Nigeria
138,19/07/2021 05:27,London - UK,"Eid-el-Kabir: Pray for peace, end to kidnapping, others – Osun APC urges Muslims https://t.co/gdeZ1dkdid  #Nigeria… https://t.co/tHq8NNeGvA"
139,19/07/2021 05:24,🇹🇷🇵🇰,"Anyone who needs free elite #SEO #audit of #blogging #eCommerce store, or any service/product website. I'm here to… https://t.co/SUhUxwL6s7"
140,19/07/2021 05:21,London - UK,Eid–Kabir: IGP orders watertight security nationwide https://t.co/hTFgvlWNaq  #Nigeria #NigeriaNews https://t.co/ulkvSEwaxE
141,19/07/2021 05:19,London - UK,Messi breaks Ronaldo’s record after winning Copa America https://t.co/o8c6VHBPYI  #Nigeria #NigeriaNews https://t.co/xPwIYHGW65
142,19/07/2021 05:16,London - UK,Rivers APC crisis: Abe accuses Amaechi’s loyalists of violence at party meeting https://t.co/aBVqPQHph0  #Nigeria… https://t.co/nSey7CPE1L
143,19/07/2021 05:16,Imo State.,"@GazetteNGR Those are 13 breadwinners of 13 families wasted, #Nigeria has never seen anything like this before. The… https://t.co/o1t4dOtSIV"
144,19/07/2021 05:15,,"Father do not forgive them. They know exactly what they do. 

My #prayer for * all politicians* in my country #Nigeria."
145,19/07/2021 05:13,,"million barrels per day to 1.8 million barrels per day by April 2022.
https://t.co/ECtdgozt21 
#opec #commodities #nigeria"
146,19/07/2021 05:12,London - UK,"Economic recovery, FPIs, others to shape market in H2 2020 https://t.co/nCpqUeegXO  #Nigeria #NigeriaNews https://t.co/NL3YsHqwUE"
147,19/07/2021 05:11,London - UK,"Troops nab ISWAP ‘fixer’ Alkori, father arrested for related crime https://t.co/M3vFb4me78  #Nigeria #NigeriaNews https://t.co/lcw341KrOW"
148,19/07/2021 05:05,"Rivers, Nigeria","#Now Playing - NCDC PUBLIC SERVICE ANOUNCEMENT
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
149,19/07/2021 05:04,London - UK,"Rivers United fans beat up Akwa United supporter, hold referee hostage https://t.co/DAhJglWuwZ  #Nigeria… https://t.co/Cf9hB3ASj7"
150,19/07/2021 05:02,"Paris, France",#nigeria : #IPOB became a prominent force of #Igbo nationalism under #NnamdiKanu  in 2012 and has continued to grow… https://t.co/Ar36I5Ab3Z
151,19/07/2021 05:02,London - UK,PIB passage sparks fresh controversy over host community fund https://t.co/xhDme7ScdI  #Nigeria #NigeriaNews https://t.co/m7jJ6Uyn7L
152,19/07/2021 05:01,Nigeria | Canada | India,"#OPEC Increases #Nigeria Output to 1,829,000mb/d from April 2022  - @TheNationNews 

https://t.co/YacXZNWG3u via @proshare  #1minNews"
153,19/07/2021 05:01,Nigeria | Canada | India,"#Nigeria Records N3.9tn Agric Trade Deficit in Four Years -  @MobilePunch 

https://t.co/YacXZNWG3u via @proshare  #1minNews"
154,19/07/2021 05:01,Nigeria | Canada | India,"#Nigeria in 1min: #Economic, #Business and #Financial Headlines - 190721
https://t.co/YacXZNWG3u via @proshare… https://t.co/hBd635Y00T"
155,19/07/2021 05:01,"Abuja, Nigeria","Did you know

That I took and edited this with my mobile phone.
#mobilephotography
#Samsung #lightroom… https://t.co/bXqubPumqm"
156,19/07/2021 05:00,Lebanon,"Doculand offers laser engraving services on wood, glass, and metal! No matter the product or quantity, whether pers… https://t.co/hozK45NCG0"
157,19/07/2021 05:00,Africa,Are Loans The Answer for Nigeria's Goals? https://t.co/Ut2QLaGbaP #Nigeria https://t.co/57SisAutW6
158,19/07/2021 04:58,"London, England","Africa, an overlooked continent for global investment is becoming a burgeoning Fintech leader

Read this opinion pi… https://t.co/Q4I3HNS0Ne"
159,19/07/2021 04:58,London - UK,"Congress: APC grants waivers to new, returning members https://t.co/ZsapWNY8Ul  #Nigeria #NigeriaNews https://t.co/LGI2PzJ2aJ"
160,19/07/2021 04:58,,"Sugar Importation: CBN grants access only to BUA, Dangote and Golden Sugar - https://t.co/T8OT968ME0 #nse… https://t.co/g1Nzyc5N4r"
161,19/07/2021 04:56,London - UK,N50m prize for Miss Campus Naija reality show https://t.co/gKHzj1cU1d  #Nigeria #NigeriaNews https://t.co/5KFxTPkkn0
162,19/07/2021 04:55,London - UK,COVID-19 third wave: Sanwo-Olu issues order to residents as Lagos is placed on red alert https://t.co/Xq8C7NGmWA… https://t.co/6NFnuPMxDS
163,19/07/2021 04:55,,@Tasinnewstv Thousands of naive followers of the runaway but captured coward terrorist Kanu are still in their delu… https://t.co/p6ybpPqKQM
164,19/07/2021 04:54,London - UK,Huawei moves to bridge energy gap in rural communities https://t.co/2jLdzp7yjV  #Nigeria #NigeriaNews https://t.co/vlwa5YyJhP
165,19/07/2021 04:50,London - UK,Many stranded as Lagos-Ibadan train attracts more passengers https://t.co/jjT5JnokCb  #Nigeria #NigeriaNews https://t.co/at9S1mJv5i
166,19/07/2021 04:49,Nigeria,"It only challenges us to offer  the best we can offer,  to the profession.
The event offered me another platform to… https://t.co/wGxV4Yu9eS"
167,19/07/2021 04:48,Nigeria,last Wk I was a Special Guest at the 23th Annual National Conference of Association of Industrial Pharmacists of Ni… https://t.co/dHa1NOPmwH
168,19/07/2021 04:44,London - UK,I didn’t advise Obiano to sack political appointees –Obiokoye https://t.co/VWm06wV6Xf  #Nigeria #NigeriaNews https://t.co/T405vSKbgm
169,19/07/2021 04:43,,"The art of life (via Channels TV) ... #Audio #Studio #Nigeria 

https://t.co/u6ewldJ1ai"
170,19/07/2021 04:38,,"In @MaziNnamdiKanu's extraordinary rendition from #Kenya to #Nigeria, millions rely on the Guardian Uk for a high-i… https://t.co/4NHhzufsms"
171,19/07/2021 04:36,London - UK,ILO seeks fair treatment for migrant workers amid COVID-19 recovery https://t.co/YnwK0kdmE6  #Nigeria #NigeriaNews https://t.co/HGtJd29h5e
172,19/07/2021 04:35,London - UK,"Obiano’s aides resign, join Umeoji https://t.co/2ova7TQ6cN  #Nigeria #NigeriaNews https://t.co/Y6PQLylI3o"
173,19/07/2021 04:34,London - UK,OYC tackles AYCF leader Yerima on tenure of presidency https://t.co/RT1S9BRQTs  #Nigeria #NigeriaNews https://t.co/5C08S66Y6q
174,19/07/2021 04:29,London - UK,Okeke-led APGA accepts INEC’s decision to publish Chuma https://t.co/zxuPBdi27Z  #Nigeria #NigeriaNews https://t.co/Nu4v4oZy6G
175,19/07/2021 04:22,Nigeria,"You can send a donation to us via;
6199153012
Headfort Foundation 
FCMB

#headfortfoundation  #freedom #prison… https://t.co/K0oIx1ebWW"
176,19/07/2021 04:21,London - UK,Confusion over NAF Alfa Jet crash https://t.co/9fD0eznASk  #Nigeria #NigeriaNews https://t.co/TarWK0tRcx
177,19/07/2021 04:19,,"Stockswatch, July 19-25, 2021 - https://t.co/gWYc2wUp2L #nse #nigeriastockexchange #nigeria #cbn… https://t.co/jrXUrgFVtk"
178,19/07/2021 04:16,Sri lanka,#India #Singapore #webdevelopment #webdesigner #webdeveloper #SriLankan #Africa #Kenya #Brazil #Vietnam #Russia… https://t.co/kMyp2BUGqt
179,19/07/2021 04:15,London - UK,Socio-Economic Rights and Accountability Project (SERAP) has called on https://t.co/BmkUWVLYu5  #Nigeria… https://t.co/l15lDGVz8Y
180,19/07/2021 04:14,London - UK,Petroleum Industry Bill controversy https://t.co/HDsLxOEDIM  #Nigeria #NigeriaNews https://t.co/HJBEzGhOeQ
181,19/07/2021 04:11,London - UK,"APC, PDP not solution to Nigeria’s problems, says Na’Abba https://t.co/xspa9ZiE6L  #Nigeria #NigeriaNews https://t.co/0IML7HAX23"
182,19/07/2021 04:10,London - UK,Obi felicitates with Archbishop Okeke on 40th priestly anniversary https://t.co/qTxZDHJwom  #Nigeria #NigeriaNews https://t.co/dhUUZGpyWF
183,19/07/2021 04:05,London - UK,"Ebonyi community raises the alarm over incessant killings, destructions https://t.co/j56LnC6XD5  #Nigeria… https://t.co/Eh42NDTbkO"
184,19/07/2021 04:05,,Air Force Fails To Speak On Reported Plane Crash In Kaduna #Nigeria #Security https://t.co/toPznWEYaA https://t.co/u0P3Bvj4Hs
185,19/07/2021 04:00,Africa,Why Quality Maternal Medicines is a Critical Issue in Nigeria https://t.co/e10u05zRro #Nigeria https://t.co/U8MPE54xJa
186,19/07/2021 04:00,London - UK,Enugu sensitises rural dwellers on benefits of SMEs centres https://t.co/gG5of7jru5  #Nigeria #NigeriaNews https://t.co/Bdq7n33nOI
187,19/07/2021 03:59,London - UK,Debt and civilisation (1) https://t.co/b6uoUnySw4  #Nigeria #NigeriaNews https://t.co/U0rWKntitJ
188,19/07/2021 03:58,,"Stockswatch on Radio, July 19, 2021 - https://t.co/sEE6NXGn22 #nse #nigeriastockexchange #nigeria #cbn… https://t.co/uAxRNKbqG5"
189,19/07/2021 03:57,,"Here’s a song for you… High Technology by The Revolutionary Eseibio The Automatic
https://t.co/AEPygTXW7e… https://t.co/LwmdbOad9g"
190,19/07/2021 03:55,Barbados,#Nigeria is faced with an unprecedented wave of different but overlapping #security crises - from #kidnapping to ex… https://t.co/9MUjC9T07v
191,19/07/2021 03:55,London - UK,Kukah a disappointment for castigating Nigeria before foreigners https://t.co/nGNdPQ8a5z  #Nigeria #NigeriaNews https://t.co/ALYmUaDAho
192,19/07/2021 03:54,London - UK,"Deploy technology to combat insecurity, corruption, Jonathan tells Buhari https://t.co/uMxlWGJw95  #Nigeria… https://t.co/DeavvvAUtY"
193,19/07/2021 03:53,"Los Angeles, CA",@PeterMackman @Victorkings447 @KhalyGudB @BannersFrance @MrPink77it @scottisbell_ @ganxta_c @Claydohmusic S/O to st… https://t.co/OfvVGeSno2
194,19/07/2021 03:52,,Market dips by 0.12% WtD amidst profit taking in 32 equities - https://t.co/csFrVJm3Ex #nse #nigeriastockexchange… https://t.co/SJ3fztonxF
195,19/07/2021 03:46,Nigeria | Canada | India,".@CDCgov  and Texas Confirm #Monkeypox In US Traveler from #Nigeria

cc: @NCDCgov @Fmohnigeria 

https://t.co/7Wa6hqr3pw via @proshare"
196,19/07/2021 03:45,,Here’s a song for you… Panther Power by The Revolutionary Eseibio The Automatic (feat.  EDI DON)… https://t.co/wSas34OOjd
197,19/07/2021 03:34,London - UK,"Lagos Assembly CSO, others brutalise lawyer over council poll suit https://t.co/zpwCBa5VC0  #Nigeria #NigeriaNews https://t.co/a9dc9gr2CM"
198,19/07/2021 03:23,London - UK,Matawalle: PDP vows to pursue case up to Supreme Court https://t.co/BQAZIN1W1y  #Nigeria #NigeriaNews https://t.co/wJsd5wujZw
199,19/07/2021 03:19,London - UK,External reserves drop by $180m in two weeks https://t.co/IwHiq7x8CR  #Nigeria #NigeriaNews https://t.co/EQGLeh4v0p
200,19/07/2021 03:05,Biafra Republic,"@ForeignPolicy @ak_mack The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British… https://t.co/n8ciXSWifB"
201,19/07/2021 03:04,Biafra Republic,"@Reuters The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; tor… https://t.co/h76boQmpsO"
202,19/07/2021 03:04,Biafra Republic,"@CNN The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; torture… https://t.co/gI3zqFWZ9B"
203,19/07/2021 03:00,Africa,Nigeria's Infrastructure Fund In Hands of Asset Managers https://t.co/P6PqDfsLLG #Nigeria https://t.co/aO1FCuNLWi
204,19/07/2021 02:56,Biafra Republic,"@Reuters The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; tor… https://t.co/ZuoV7AqtJm"
205,19/07/2021 02:55,London - UK,"Lagos Assembly CSO, others brutalise lawyer over council poll suit https://t.co/8WY6bukBfL  #Nigeria #NigeriaNews https://t.co/QJ6qpgBvJX"
206,19/07/2021 02:55,"Alberta, Canada","Dem go talk say money nor dey Lagos…. Na true, e dey for oba 😂😂😂😂 

#Nigeria #obicubana #cubana #wahalabelikebicycle"
207,19/07/2021 02:54,Biafra Republic,"The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; tortured in… https://t.co/clKGVkW1Vf"
208,19/07/2021 02:52,"Accra, Ghana",Cost of petrol per litre in Nigeria surges by 28.5% yoy in June 2021 https://t.co/QSDTszq29k #nigeria… https://t.co/oNOCzV0QKJ
